Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG03AP030000S400,2018.03,802,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AP030000S400,2018.06,803,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AP030000S400,2018.09,807,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AP030000S400,2018.12,814,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AP030000S400,2019.03,824,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AP030000S400,2019.06,836,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AP030000S400,2019.09,846,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AP030000S400,2019.12,854,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AP030000S400,2020.03,834,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AP030000S400,2020.06,662,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AP030000S400,2020.09,831,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AP030000S400,2020.12,878,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AP030000S400,2021.03,890,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AP030000S400,2021.06,907,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AP030000S400,2021.09,872,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AP030000S400,2021.12,890,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AP030000S400,2022.03,985,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AP030000S400,2022.06,1061,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AP030000S400,2022.09,1107,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AP030000S400,2022.12,1148,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AP030000S400,2023.03,1185,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AP030000S400,2023.06,1216,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AP030000S400,2023.09,1242,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03AP030000S400,2023.12,1262,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03AP030000S400,2024.03,1278,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03AP030000S400,2024.06,1289,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03AP030000S400,2024.09,1303,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03AP030000S400,2024.12,1319,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03AP030000S400,2025.03,1337,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03AP030000S400,2025.06,1359,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03AP030000S500,2011.06,29432,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03AP030000S500,2011.09,30392,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03AP030000S500,2011.12,31994,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03AP030000S500,2012.03,29648,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03AP030000S500,2012.06,30569,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03AP030000S500,2012.09,31124,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03AP030000S500,2012.12,33058,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03AP030000S500,2013.03,30599,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03AP030000S500,2013.06,31798,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03AP030000S500,2013.09,32670,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03AP030000S500,2013.12,34720,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03AP030000S500,2014.03,31982,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03AP030000S500,2014.06,33069,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03AP030000S500,2014.09,34118,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03AP030000S500,2014.12,36061,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03AP030000S500,2015.03,33315,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03AP030000S500,2015.06,34623,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03AP030000S500,2015.09,35829,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03AP030000S500,2015.12,38184,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03AP030000S500,2016.03,34999,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03AP030000S500,2016.06,37010,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AP030000S500,2016.09,38271,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AP030000S500,2016.12,40922,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AP030000S500,2017.03,38118,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AP030000S500,2017.06,39456,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AP030000S500,2017.09,40730,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AP030000S500,2017.12,43680,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AP030000S500,2018.03,40019,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AP030000S500,2018.06,41805,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AP030000S500,2018.09,43447,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AP030000S500,2018.12,46433,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AP030000S500,2019.03,42236,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AP030000S500,2019.06,43906,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AP030000S500,2019.09,45451,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AP030000S500,2019.12,48310,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AP030000S500,2020.03,43819,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AP030000S500,2020.06,39696,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AP030000S500,2020.09,46305,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AP030000S500,2020.12,49935,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AP030000S500,2021.03,47778,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AP030000S500,2021.06,49565,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AP030000S500,2021.09,47716,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AP030000S500,2021.12,53698,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AP030000S500,2022.03,51994,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AP030000S500,2022.06,52758,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AP030000S500,2022.09,55316,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AP030000S500,2022.12,59627,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AP030000S500,2023.03,55476,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AP030000S500,2023.06,57308,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AP030000S500,2023.09,58558,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03AP030000S500,2023.12,62108,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03AP030000S500,2024.03,57141,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03AP030000S500,2024.06,58345,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03AP030000S500,2024.09,59835,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03AP030000S500,2024.12,63347,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03AP030000S500,2025.03,59300,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03AP030000S500,2025.06,60800,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03AB110000S600,2011.06,2085,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03AB110000S600,2011.09,-1428,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03AB110000S600,2011.12,686,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03AB110000S600,2012.03,1958,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03AB110000S600,2012.06,1335,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03AB110000S600,2012.09,-1889,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03AB110000S600,2012.12,-418,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03AB110000S600,2013.03,2486,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03AB110000S600,2013.06,1045,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03AB110000S600,2013.09,-2460,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03AB110000S600,2013.12,1132,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03AB110000S600,2014.03,4032,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03AB110000S600,2014.06,1542,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03AB110000S600,2014.09,-2627,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03AB110000S600,2014.12,-250,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03AB110000S600,2015.03,3303,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03AB110000S600,2015.06,1318,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03AB110000S600,2015.09,-2294,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03AB110000S600,2015.12,-178,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03AB110000S600,2016.03,3750,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03AB110000S600,2016.06,1686,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AB110000S600,2016.09,-2524,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AB110000S600,2016.12,-177,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AB110000S600,2017.03,3141,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AB110000S600,2017.06,2007,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AB110000S600,2017.09,-2123,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AB110000S600,2017.12,22,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AB110000S600,2018.03,2730,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AB110000S600,2018.06,1132,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AB110000S600,2018.09,-3660,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AB110000S600,2018.12,-898,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AB110000S600,2019.03,3126,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AB110000S600,2019.06,1311,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AB110000S600,2019.09,-3837,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AB110000S600,2019.12,-675,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AB110000S600,2020.03,3781,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AB110000S600,2020.06,3176,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AB110000S600,2020.09,-2229,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AB110000S600,2020.12,-1367,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AB110000S600,2021.03,-1192,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AB110000S600,2021.06,1171,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AB110000S600,2021.09,-6222,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AB110000S600,2021.12,-4825,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AB110000S600,2022.03,-3627,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AB110000S600,2022.06,-3024,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AB110000S600,2022.09,-8332,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AB110000S600,2022.12,-6896,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AB110000S600,2023.03,-1892,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AB110000S600,2023.06,-641,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AB110000S600,2023.09,-7069,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03AB110000S600,2023.12,-3814,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03AB110000S600,2024.03,650,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03AB110000S600,2024.06,-143,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
