Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG04AD01R000S900,2017.09,30220,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD01R000S800,2017.12,-56,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD01R000S900,2017.12,31538,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD01R000S800,2018.03,-78,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD01R000S900,2018.03,30943,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD01R000S800,2018.06,-113,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD01R000S900,2018.06,32145,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD01R000S800,2018.09,-76,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD01R000S900,2018.09,32051,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD01R000S800,2018.12,-68,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD01R000S900,2018.12,33733,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD01R000S800,2019.03,-86,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD01R000S900,2019.03,32635,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD01R000S800,2019.06,-130,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD01R000S900,2019.06,34310,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD01R000S800,2019.09,-90,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD01R000S900,2019.09,34309,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD01R000S800,2019.12,-83,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD01R000S900,2019.12,35665,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD01R000S800,2020.03,-99,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD01R000S900,2020.03,35143,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD01R000S800,2020.06,-123,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD01R000S900,2020.06,34792,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD01R000S800,2020.09,-100,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD01R000S900,2020.09,35646,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD01R000S800,2020.12,-85,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD01R000S900,2020.12,37110,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD01R000S800,2021.03,-92,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD01R000S900,2021.03,36907,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD01R000S800,2021.06,-116,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD01R000S900,2021.06,38815,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD01R000S800,2021.09,-104,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD01R000S900,2021.09,38789,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD01R000S800,2021.12,-109,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD01R000S900,2021.12,40918,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD01R000S800,2022.03,-132,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD01R000S900,2022.03,40138,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD01R000S800,2022.06,-187,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD01R000S900,2022.06,42081,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD01R000S800,2022.09,-136,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD01R000S900,2022.09,42635,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD01R000S800,2022.12,-116,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD01R000S900,2022.12,43746,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD01R000S800,2023.03,-142,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD01R000S900,2023.03,43506,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD01R000S800,2023.06,-198,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD01R000S900,2023.06,45586,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD01R000S800,2023.09,-148,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04AD01R000S900,2023.09,46001,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04AD01R000S800,2023.12,-131,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04AD01R000S900,2023.12,47234,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04AD01R000S800,2024.03,-164,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04AD01R000S900,2024.03,46809,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04AD01R000S800,2024.06,-213,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04AD01R000S900,2024.06,48268,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04AD01R000S800,2024.09,-154,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04AD01R000S900,2024.09,47634,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04AD01R000S800,2024.12,-145,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04AD01R000S900,2024.12,47939,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04AD01R000S800,2025.03,-166,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04AD01R000S900,2025.03,47661,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04AD02R000S900,2016.06,8787,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AD02R000S900,2016.09,9001,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AD02R000S900,2016.12,10150,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD02R000S900,2017.03,9014,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD02R000S900,2017.06,9246,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD02R000S900,2017.09,9403,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD02R000S900,2017.12,10815,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD02R000S900,2018.03,9485,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD02R000S900,2018.06,9642,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD02R000S900,2018.09,10016,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD02R000S900,2018.12,11449,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD02R000S900,2019.03,9976,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD02R000S900,2019.06,10702,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD02R000S900,2019.09,10627,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD02R000S900,2019.12,12049,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD02R000S900,2020.03,10351,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD02R000S900,2020.06,9345,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD02R000S900,2020.09,10600,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD02R000S900,2020.12,11623,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD02R000S900,2021.03,10834,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD02R000S900,2021.06,12332,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD02R000S900,2021.09,11230,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD02R000S900,2021.12,12666,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD02R000S900,2022.03,11426,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD02R000S900,2022.06,12178,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD02R000S900,2022.09,12394,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD02R000S900,2022.12,13382,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD02R000S900,2023.03,12145,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD02R000S900,2023.06,12799,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD02R000S900,2023.09,13189,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04AD02R000S900,2023.12,14555,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04AD02R000S900,2024.03,13223,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04AD02R000S900,2024.06,14031,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04AD02R000S900,2024.09,13851,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04AD02R000S900,2024.12,14960,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04AD02R000S900,2025.03,13892,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04AD03R000S900,2016.06,191,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AD03R000S900,2016.09,218,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AD03R000S900,2016.12,231,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD03R000S900,2017.03,251,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD03R000S900,2017.06,252,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD03R000S900,2017.09,241,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD03R000S900,2017.12,264,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD03R000S900,2018.03,255,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD03R000S900,2018.06,262,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD03R000S900,2018.09,263,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD03R000S900,2018.12,257,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD03R000S900,2019.03,258,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD03R000S900,2019.06,258,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD03R000S900,2019.09,327,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD03R000S900,2019.12,295,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD03R000S900,2020.03,4080,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD03R000S900,2020.06,8548,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD03R000S900,2020.09,2299,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD03R000S900,2020.12,531,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD03R000S900,2021.03,896,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD03R000S900,2021.06,584,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD03R000S900,2021.09,4402,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD03R000S900,2021.12,4375,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD03R000S900,2022.03,1971,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD03R000S900,2022.06,1133,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD03R000S900,2022.09,853,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD03R000S900,2022.12,656,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD03R000S900,2023.03,654,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD03R000S900,2023.06,559,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD03R000S900,2023.09,614,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04AD03R000S900,2023.12,575,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04AD03R000S900,2024.03,633,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04AD03R000S900,2024.06,541,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04AD03R000S900,2024.09,632,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04AD03R000S900,2024.12,573,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04AD03R000S900,2025.03,566,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04AP030000S900,2016.06,50207,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AP030000S900,2016.09,51208,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AP030000S900,2016.12,53927,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AP030000S900,2017.03,51157,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AP030000S900,2017.06,53384,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AP030000S900,2017.09,54488,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AP030000S900,2017.12,57462,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AP030000S900,2018.03,53807,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AP030000S900,2018.06,56755,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AP030000S900,2018.09,58005,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AP030000S900,2018.12,61200,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AP030000S900,2019.03,57036,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AP030000S900,2019.06,60248,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AP030000S900,2019.09,61079,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AP030000S900,2019.12,64498,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AP030000S900,2020.03,59983,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AP030000S900,2020.06,57309,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,6
